"REF_DATE","GEO","DGUID","Age group","Sex","Cause of death (ICD-10)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023","Canada","2021A000011124","25 to 29 years","Males","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21085456","1.8.2.9014","2","","","","0"
"2023","Canada","2021A000011124","25 to 29 years","Males","Intentional self-poisoning by and exposure to alcohol [X65]","Number","223","units","0","v21085473","1.8.2.9035","0","","","","0"
"2023","Canada","2021A000011124","25 to 29 years","Females","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21085969","1.8.3.9014","1","","","","0"
"2023","Canada","2021A000011124","25 to 29 years","Females","Intentional self-poisoning by and exposure to alcohol [X65]","Number","223","units","0","v21085986","1.8.3.9035","0","","","","0"
"2023","Canada","2021A000011124","30 to 34 years","Males","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21086995","1.9.2.9014","19","","","","0"
"2023","Canada","2021A000011124","30 to 34 years","Males","Intentional self-poisoning by and exposure to alcohol [X65]","Number","223","units","0","v21087012","1.9.2.9035","0","","","","0"
"2023","Canada","2021A000011124","30 to 34 years","Females","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21087508","1.9.3.9014","4","","","","0"
"2023","Canada","2021A000011124","30 to 34 years","Females","Intentional self-poisoning by and exposure to alcohol [X65]","Number","223","units","0","v21087525","1.9.3.9035","0","","","","0"
"2023","Canada","2021A000011124","35 to 39 years","Males","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21088534","1.10.2.9014","17","","","","0"
"2023","Canada","2021A000011124","35 to 39 years","Males","Intentional self-poisoning by and exposure to alcohol [X65]","Number","223","units","0","v21088551","1.10.2.9035","0","","","","0"
"2023","Canada","2021A000011124","35 to 39 years","Females","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21089047","1.10.3.9014","2","","","","0"
"2023","Canada","2021A000011124","35 to 39 years","Females","Intentional self-poisoning by and exposure to alcohol [X65]","Number","223","units","0","v21089064","1.10.3.9035","0","","","","0"
"2023","Canada","2021A000011124","40 to 44 years","Males","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21090073","1.11.2.9014","13","","","","0"
"2023","Canada","2021A000011124","40 to 44 years","Males","Intentional self-poisoning by and exposure to alcohol [X65]","Number","223","units","0","v21090090","1.11.2.9035","0","","","","0"
"2023","Canada","2021A000011124","40 to 44 years","Females","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21090586","1.11.3.9014","4","","","","0"
"2023","Canada","2021A000011124","40 to 44 years","Females","Intentional self-poisoning by and exposure to alcohol [X65]","Number","223","units","0","v21090603","1.11.3.9035","0","","","","0"
"2023","Canada","2021A000011124","45 to 49 years","Males","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21091612","1.12.2.9014","16","","","","0"
"2023","Canada","2021A000011124","45 to 49 years","Males","Intentional self-poisoning by and exposure to alcohol [X65]","Number","223","units","0","v21091629","1.12.2.9035","0","","","","0"
"2023","Canada","2021A000011124","45 to 49 years","Females","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21092125","1.12.3.9014","6","","","","0"
"2023","Canada","2021A000011124","45 to 49 years","Females","Intentional self-poisoning by and exposure to alcohol [X65]","Number","223","units","0","v21092142","1.12.3.9035","0","","","","0"
"2023","Canada","2021A000011124","50 to 54 years","Males","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21093151","1.13.2.9014","12","","","","0"
"2023","Canada","2021A000011124","50 to 54 years","Males","Intentional self-poisoning by and exposure to alcohol [X65]","Number","223","units","0","v21093168","1.13.2.9035","0","","","","0"
"2023","Canada","2021A000011124","50 to 54 years","Females","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21093664","1.13.3.9014","7","","","","0"
"2023","Canada","2021A000011124","50 to 54 years","Females","Intentional self-poisoning by and exposure to alcohol [X65]","Number","223","units","0","v21093681","1.13.3.9035","3","","","","0"
"2023","Canada","2021A000011124","55 to 59 years","Males","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21094690","1.14.2.9014","18","","","","0"
"2023","Canada","2021A000011124","55 to 59 years","Males","Intentional self-poisoning by and exposure to alcohol [X65]","Number","223","units","0","v21094707","1.14.2.9035","2","","","","0"
"2023","Canada","2021A000011124","55 to 59 years","Females","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21095203","1.14.3.9014","7","","","","0"
"2023","Canada","2021A000011124","55 to 59 years","Females","Intentional self-poisoning by and exposure to alcohol [X65]","Number","223","units","0","v21095220","1.14.3.9035","0","","","","0"
"2023","Canada","2021A000011124","60 to 64 years","Males","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21096229","1.15.2.9014","14","","","","0"
"2023","Canada","2021A000011124","60 to 64 years","Males","Intentional self-poisoning by and exposure to alcohol [X65]","Number","223","units","0","v21096246","1.15.2.9035","3","","","","0"
"2023","Canada","2021A000011124","60 to 64 years","Females","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21096742","1.15.3.9014","5","","","","0"
"2023","Canada","2021A000011124","60 to 64 years","Females","Intentional self-poisoning by and exposure to alcohol [X65]","Number","223","units","0","v21096759","1.15.3.9035","0","","","","0"
"2023","Canada","2021A000011124","65 to 69 years","Males","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21097768","1.16.2.9014","12","","","","0"
"2023","Canada","2021A000011124","65 to 69 years","Males","Intentional self-poisoning by and exposure to alcohol [X65]","Number","223","units","0","v21097785","1.16.2.9035","0","","","","0"
"2023","Canada","2021A000011124","65 to 69 years","Females","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21098281","1.16.3.9014","4","","","","0"
"2023","Canada","2021A000011124","65 to 69 years","Females","Intentional self-poisoning by and exposure to alcohol [X65]","Number","223","units","0","v21098298","1.16.3.9035","1","","","","0"
"2023","Canada","2021A000011124","70 to 74 years","Males","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21099307","1.17.2.9014","5","","","","0"
"2023","Canada","2021A000011124","70 to 74 years","Males","Intentional self-poisoning by and exposure to alcohol [X65]","Number","223","units","0","v21099324","1.17.2.9035","0","","","","0"
"2023","Canada","2021A000011124","70 to 74 years","Females","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21099820","1.17.3.9014","1","","","","0"
"2023","Canada","2021A000011124","70 to 74 years","Females","Intentional self-poisoning by and exposure to alcohol [X65]","Number","223","units","0","v21099837","1.17.3.9035","0","","","","0"
"2023","Canada","2021A000011124","75 to 79 years","Males","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21100846","1.18.2.9014","2","","","","0"
"2023","Canada","2021A000011124","75 to 79 years","Males","Intentional self-poisoning by and exposure to alcohol [X65]","Number","223","units","0","v21100863","1.18.2.9035","0","","","","0"
"2023","Canada","2021A000011124","75 to 79 years","Females","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21101359","1.18.3.9014","0","","","","0"
"2023","Canada","2021A000011124","75 to 79 years","Females","Intentional self-poisoning by and exposure to alcohol [X65]","Number","223","units","0","v21101376","1.18.3.9035","0","","","","0"
"2023","Canada","2021A000011124","80 to 84 years","Males","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21102385","1.19.2.9014","1","","","","0"
"2023","Canada","2021A000011124","80 to 84 years","Males","Intentional self-poisoning by and exposure to alcohol [X65]","Number","223","units","0","v21102402","1.19.2.9035","0","","","","0"
"2023","Canada","2021A000011124","80 to 84 years","Females","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21102898","1.19.3.9014","0","","","","0"
"2023","Canada","2021A000011124","80 to 84 years","Females","Intentional self-poisoning by and exposure to alcohol [X65]","Number","223","units","0","v21102915","1.19.3.9035","0","","","","0"
"2023","Canada","2021A000011124","85 to 89 years","Males","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21103924","1.20.2.9014","0","","","","0"
"2023","Canada","2021A000011124","85 to 89 years","Males","Intentional self-poisoning by and exposure to alcohol [X65]","Number","223","units","0","v21103941","1.20.2.9035","0","","","","0"
"2023","Canada","2021A000011124","85 to 89 years","Females","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21104437","1.20.3.9014","0","","","","0"
"2023","Canada","2021A000011124","85 to 89 years","Females","Intentional self-poisoning by and exposure to alcohol [X65]","Number","223","units","0","v21104454","1.20.3.9035","0","","","","0"
"2023","Canada","2021A000011124","90 years and over","Males","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21105463","1.21.2.9014","0","","","","0"
"2023","Canada","2021A000011124","90 years and over","Males","Intentional self-poisoning by and exposure to alcohol [X65]","Number","223","units","0","v21105480","1.21.2.9035","0","","","","0"
"2023","Canada","2021A000011124","90 years and over","Females","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21105976","1.21.3.9014","0","","","","0"
"2023","Canada","2021A000011124","90 years and over","Females","Intentional self-poisoning by and exposure to alcohol [X65]","Number","223","units","0","v21105993","1.21.3.9035","0","","","","0"
"2023","Canada","2021A000011124","Age, not stated","Males","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21107002","1.22.2.9014","0","","","","0"
"2023","Canada","2021A000011124","Age, not stated","Males","Intentional self-poisoning by and exposure to alcohol [X65]","Number","223","units","0","v21107019","1.22.2.9035","0","","","","0"
"2023","Canada","2021A000011124","Age, not stated","Females","Accidental poisoning by and exposure to alcohol [X45]","Number","223","units","0","v21107515","1.22.3.9014","0","","","","0"
"2023","Canada","2021A000011124","Age, not stated","Females","Intentional self-poisoning by and exposure to alcohol [X65]","Number","223","units","0","v21107532","1.22.3.9035","0","","","","0"


